,Scenario,Datetime,Region,Technology,Cost,Value
1327,scenario1,2024,reg1,Elec_transmission_distribution,variable_cost,0.0
1328,scenario1,2025,reg1,Elec_transmission_distribution,variable_cost,0.0
1329,scenario1,2026,reg1,Elec_transmission_distribution,variable_cost,0.0
1330,scenario1,2027,reg1,Elec_transmission_distribution,variable_cost,0.0
1331,scenario1,2028,reg1,Elec_transmission_distribution,variable_cost,0.0
1332,scenario1,2029,reg1,Elec_transmission_distribution,variable_cost,0.0
1333,scenario1,2030,reg1,Elec_transmission_distribution,variable_cost,0.0
1334,scenario1,2031,reg1,Elec_transmission_distribution,variable_cost,0.0
1335,scenario1,2032,reg1,Elec_transmission_distribution,variable_cost,0.0
1336,scenario1,2033,reg1,Elec_transmission_distribution,variable_cost,0.0
1337,scenario1,2034,reg1,Elec_transmission_distribution,variable_cost,0.0
1338,scenario1,2035,reg1,Elec_transmission_distribution,variable_cost,0.0
1339,scenario1,2036,reg1,Elec_transmission_distribution,variable_cost,0.0
1340,scenario1,2037,reg1,Elec_transmission_distribution,variable_cost,0.0
1341,scenario1,2038,reg1,Elec_transmission_distribution,variable_cost,0.0
1342,scenario1,2039,reg1,Elec_transmission_distribution,variable_cost,0.0
1343,scenario1,2040,reg1,Elec_transmission_distribution,variable_cost,0.0
1344,scenario1,2020,reg1,Oil_imports,fix_tax_cost,0.0
1345,scenario1,2021,reg1,Oil_imports,fix_tax_cost,0.0
1346,scenario1,2022,reg1,Oil_imports,fix_tax_cost,0.0
1347,scenario1,2023,reg1,Oil_imports,fix_tax_cost,0.0
1348,scenario1,2024,reg1,Oil_imports,fix_tax_cost,0.0
1349,scenario1,2025,reg1,Oil_imports,fix_tax_cost,0.0
1350,scenario1,2026,reg1,Oil_imports,fix_tax_cost,0.0
1351,scenario1,2027,reg1,Oil_imports,fix_tax_cost,0.0
1352,scenario1,2028,reg1,Oil_imports,fix_tax_cost,0.0
1353,scenario1,2029,reg1,Oil_imports,fix_tax_cost,0.0
1354,scenario1,2030,reg1,Oil_imports,fix_tax_cost,0.0
1355,scenario1,2031,reg1,Oil_imports,fix_tax_cost,0.0
1356,scenario1,2032,reg1,Oil_imports,fix_tax_cost,0.0
1357,scenario1,2033,reg1,Oil_imports,fix_tax_cost,0.0
1358,scenario1,2034,reg1,Oil_imports,fix_tax_cost,0.0
1359,scenario1,2035,reg1,Oil_imports,fix_tax_cost,0.0
1360,scenario1,2036,reg1,Oil_imports,fix_tax_cost,0.0
1361,scenario1,2037,reg1,Oil_imports,fix_tax_cost,0.0
1362,scenario1,2038,reg1,Oil_imports,fix_tax_cost,0.0
1363,scenario1,2039,reg1,Oil_imports,fix_tax_cost,0.0
1364,scenario1,2040,reg1,Oil_imports,fix_tax_cost,0.0
1365,scenario1,2020,reg1,Oil_extraction,fix_tax_cost,0.0
1366,scenario1,2021,reg1,Oil_extraction,fix_tax_cost,0.0
1367,scenario1,2022,reg1,Oil_extraction,fix_tax_cost,0.0
1368,scenario1,2023,reg1,Oil_extraction,fix_tax_cost,0.0
1369,scenario1,2024,reg1,Oil_extraction,fix_tax_cost,0.0
1370,scenario1,2025,reg1,Oil_extraction,fix_tax_cost,0.0
1371,scenario1,2026,reg1,Oil_extraction,fix_tax_cost,0.0
1372,scenario1,2027,reg1,Oil_extraction,fix_tax_cost,0.0
1373,scenario1,2028,reg1,Oil_extraction,fix_tax_cost,0.0
1374,scenario1,2029,reg1,Oil_extraction,fix_tax_cost,0.0
1375,scenario1,2030,reg1,Oil_extraction,fix_tax_cost,0.0
1376,scenario1,2031,reg1,Oil_extraction,fix_tax_cost,0.0
1377,scenario1,2032,reg1,Oil_extraction,fix_tax_cost,0.0
1378,scenario1,2033,reg1,Oil_extraction,fix_tax_cost,0.0
1379,scenario1,2034,reg1,Oil_extraction,fix_tax_cost,0.0
1380,scenario1,2035,reg1,Oil_extraction,fix_tax_cost,0.0
1381,scenario1,2036,reg1,Oil_extraction,fix_tax_cost,0.0
1382,scenario1,2037,reg1,Oil_extraction,fix_tax_cost,0.0
1383,scenario1,2038,reg1,Oil_extraction,fix_tax_cost,0.0
1384,scenario1,2039,reg1,Oil_extraction,fix_tax_cost,0.0
1385,scenario1,2040,reg1,Oil_extraction,fix_tax_cost,0.0
1386,scenario1,2020,reg1,NG_imports,fix_tax_cost,0.0
1387,scenario1,2021,reg1,NG_imports,fix_tax_cost,0.0
1388,scenario1,2022,reg1,NG_imports,fix_tax_cost,0.0
1389,scenario1,2023,reg1,NG_imports,fix_tax_cost,0.0
1390,scenario1,2024,reg1,NG_imports,fix_tax_cost,0.0
1391,scenario1,2025,reg1,NG_imports,fix_tax_cost,0.0
1392,scenario1,2026,reg1,NG_imports,fix_tax_cost,0.0
1393,scenario1,2027,reg1,NG_imports,fix_tax_cost,0.0
1394,scenario1,2028,reg1,NG_imports,fix_tax_cost,0.0
1395,scenario1,2029,reg1,NG_imports,fix_tax_cost,0.0
1396,scenario1,2030,reg1,NG_imports,fix_tax_cost,0.0
1397,scenario1,2031,reg1,NG_imports,fix_tax_cost,0.0
1398,scenario1,2032,reg1,NG_imports,fix_tax_cost,0.0
1399,scenario1,2033,reg1,NG_imports,fix_tax_cost,0.0
1400,scenario1,2034,reg1,NG_imports,fix_tax_cost,0.0
1401,scenario1,2035,reg1,NG_imports,fix_tax_cost,0.0
1402,scenario1,2036,reg1,NG_imports,fix_tax_cost,0.0
1403,scenario1,2037,reg1,NG_imports,fix_tax_cost,0.0
1404,scenario1,2038,reg1,NG_imports,fix_tax_cost,0.0
1405,scenario1,2039,reg1,NG_imports,fix_tax_cost,0.0
1406,scenario1,2040,reg1,NG_imports,fix_tax_cost,0.0
1407,scenario1,2020,reg1,NG_extraction,fix_tax_cost,0.0
1408,scenario1,2021,reg1,NG_extraction,fix_tax_cost,0.0
1409,scenario1,2022,reg1,NG_extraction,fix_tax_cost,0.0
1410,scenario1,2023,reg1,NG_extraction,fix_tax_cost,0.0
1411,scenario1,2024,reg1,NG_extraction,fix_tax_cost,0.0
1412,scenario1,2025,reg1,NG_extraction,fix_tax_cost,0.0
1413,scenario1,2026,reg1,NG_extraction,fix_tax_cost,0.0
1414,scenario1,2027,reg1,NG_extraction,fix_tax_cost,0.0
1415,scenario1,2028,reg1,NG_extraction,fix_tax_cost,0.0
1416,scenario1,2029,reg1,NG_extraction,fix_tax_cost,0.0
1417,scenario1,2030,reg1,NG_extraction,fix_tax_cost,0.0
1418,scenario1,2031,reg1,NG_extraction,fix_tax_cost,0.0
1419,scenario1,2032,reg1,NG_extraction,fix_tax_cost,0.0
1420,scenario1,2033,reg1,NG_extraction,fix_tax_cost,0.0
1421,scenario1,2034,reg1,NG_extraction,fix_tax_cost,0.0
1422,scenario1,2035,reg1,NG_extraction,fix_tax_cost,0.0
1423,scenario1,2036,reg1,NG_extraction,fix_tax_cost,0.0
1424,scenario1,2037,reg1,NG_extraction,fix_tax_cost,0.0
1425,scenario1,2038,reg1,NG_extraction,fix_tax_cost,0.0
1426,scenario1,2039,reg1,NG_extraction,fix_tax_cost,0.0
1427,scenario1,2040,reg1,NG_extraction,fix_tax_cost,0.0
1428,scenario1,2020,reg1,SFF_imports,fix_tax_cost,0.0
1429,scenario1,2021,reg1,SFF_imports,fix_tax_cost,0.0
1430,scenario1,2022,reg1,SFF_imports,fix_tax_cost,0.0
1431,scenario1,2023,reg1,SFF_imports,fix_tax_cost,0.0
1432,scenario1,2024,reg1,SFF_imports,fix_tax_cost,0.0
1433,scenario1,2025,reg1,SFF_imports,fix_tax_cost,0.0
1434,scenario1,2026,reg1,SFF_imports,fix_tax_cost,0.0
1435,scenario1,2027,reg1,SFF_imports,fix_tax_cost,0.0
1436,scenario1,2028,reg1,SFF_imports,fix_tax_cost,0.0
1437,scenario1,2029,reg1,SFF_imports,fix_tax_cost,0.0
1438,scenario1,2030,reg1,SFF_imports,fix_tax_cost,0.0
1439,scenario1,2031,reg1,SFF_imports,fix_tax_cost,0.0
1440,scenario1,2032,reg1,SFF_imports,fix_tax_cost,0.0
1441,scenario1,2033,reg1,SFF_imports,fix_tax_cost,0.0
1442,scenario1,2034,reg1,SFF_imports,fix_tax_cost,0.0
1443,scenario1,2035,reg1,SFF_imports,fix_tax_cost,0.0
1444,scenario1,2036,reg1,SFF_imports,fix_tax_cost,0.0
1445,scenario1,2037,reg1,SFF_imports,fix_tax_cost,0.0
1446,scenario1,2038,reg1,SFF_imports,fix_tax_cost,0.0
1447,scenario1,2039,reg1,SFF_imports,fix_tax_cost,0.0
1448,scenario1,2040,reg1,SFF_imports,fix_tax_cost,0.0
1449,scenario1,2020,reg1,OP_imports,fix_tax_cost,0.0
1450,scenario1,2021,reg1,OP_imports,fix_tax_cost,0.0
1451,scenario1,2022,reg1,OP_imports,fix_tax_cost,0.0
1452,scenario1,2023,reg1,OP_imports,fix_tax_cost,0.0
1453,scenario1,2024,reg1,OP_imports,fix_tax_cost,0.0
1454,scenario1,2025,reg1,OP_imports,fix_tax_cost,0.0
1455,scenario1,2026,reg1,OP_imports,fix_tax_cost,0.0
1456,scenario1,2027,reg1,OP_imports,fix_tax_cost,0.0
1457,scenario1,2028,reg1,OP_imports,fix_tax_cost,0.0
1458,scenario1,2029,reg1,OP_imports,fix_tax_cost,0.0
1459,scenario1,2030,reg1,OP_imports,fix_tax_cost,0.0
1460,scenario1,2031,reg1,OP_imports,fix_tax_cost,0.0
1461,scenario1,2032,reg1,OP_imports,fix_tax_cost,0.0
1462,scenario1,2033,reg1,OP_imports,fix_tax_cost,0.0
1463,scenario1,2034,reg1,OP_imports,fix_tax_cost,0.0
1464,scenario1,2035,reg1,OP_imports,fix_tax_cost,0.0
1465,scenario1,2036,reg1,OP_imports,fix_tax_cost,0.0
1466,scenario1,2037,reg1,OP_imports,fix_tax_cost,0.0
1467,scenario1,2038,reg1,OP_imports,fix_tax_cost,0.0
1468,scenario1,2039,reg1,OP_imports,fix_tax_cost,0.0
1469,scenario1,2040,reg1,OP_imports,fix_tax_cost,0.0
1470,scenario1,2020,reg1,BW_production,fix_tax_cost,0.0
1471,scenario1,2021,reg1,BW_production,fix_tax_cost,0.0
1472,scenario1,2022,reg1,BW_production,fix_tax_cost,0.0
1473,scenario1,2023,reg1,BW_production,fix_tax_cost,0.0
1474,scenario1,2024,reg1,BW_production,fix_tax_cost,0.0
1475,scenario1,2025,reg1,BW_production,fix_tax_cost,0.0
1476,scenario1,2026,reg1,BW_production,fix_tax_cost,0.0
1477,scenario1,2027,reg1,BW_production,fix_tax_cost,0.0
1478,scenario1,2028,reg1,BW_production,fix_tax_cost,0.0
1479,scenario1,2029,reg1,BW_production,fix_tax_cost,0.0
1480,scenario1,2030,reg1,BW_production,fix_tax_cost,0.0
1481,scenario1,2031,reg1,BW_production,fix_tax_cost,0.0
1482,scenario1,2032,reg1,BW_production,fix_tax_cost,0.0
1483,scenario1,2033,reg1,BW_production,fix_tax_cost,0.0
1484,scenario1,2034,reg1,BW_production,fix_tax_cost,0.0
1485,scenario1,2035,reg1,BW_production,fix_tax_cost,0.0
1486,scenario1,2036,reg1,BW_production,fix_tax_cost,0.0
1487,scenario1,2037,reg1,BW_production,fix_tax_cost,0.0
1488,scenario1,2038,reg1,BW_production,fix_tax_cost,0.0
1489,scenario1,2039,reg1,BW_production,fix_tax_cost,0.0
1490,scenario1,2040,reg1,BW_production,fix_tax_cost,0.0
1491,scenario1,2020,reg1,Bio_oil_production,fix_tax_cost,0.0
1492,scenario1,2021,reg1,Bio_oil_production,fix_tax_cost,0.0
1493,scenario1,2022,reg1,Bio_oil_production,fix_tax_cost,0.0
1494,scenario1,2023,reg1,Bio_oil_production,fix_tax_cost,0.0
1495,scenario1,2024,reg1,Bio_oil_production,fix_tax_cost,0.0
1496,scenario1,2025,reg1,Bio_oil_production,fix_tax_cost,0.0
1497,scenario1,2026,reg1,Bio_oil_production,fix_tax_cost,0.0
1498,scenario1,2027,reg1,Bio_oil_production,fix_tax_cost,0.0
1499,scenario1,2028,reg1,Bio_oil_production,fix_tax_cost,0.0
1500,scenario1,2029,reg1,Bio_oil_production,fix_tax_cost,0.0
1501,scenario1,2030,reg1,Bio_oil_production,fix_tax_cost,0.0
1502,scenario1,2031,reg1,Bio_oil_production,fix_tax_cost,0.0
1503,scenario1,2032,reg1,Bio_oil_production,fix_tax_cost,0.0
1504,scenario1,2033,reg1,Bio_oil_production,fix_tax_cost,0.0
1505,scenario1,2034,reg1,Bio_oil_production,fix_tax_cost,0.0
1506,scenario1,2035,reg1,Bio_oil_production,fix_tax_cost,0.0
1507,scenario1,2036,reg1,Bio_oil_production,fix_tax_cost,0.0
1508,scenario1,2037,reg1,Bio_oil_production,fix_tax_cost,0.0
1509,scenario1,2038,reg1,Bio_oil_production,fix_tax_cost,0.0
1510,scenario1,2039,reg1,Bio_oil_production,fix_tax_cost,0.0
1511,scenario1,2040,reg1,Bio_oil_production,fix_tax_cost,0.0
1512,scenario1,2020,reg1,Geo_PP,fix_tax_cost,0.0
1513,scenario1,2021,reg1,Geo_PP,fix_tax_cost,0.0
1514,scenario1,2022,reg1,Geo_PP,fix_tax_cost,0.0
1515,scenario1,2023,reg1,Geo_PP,fix_tax_cost,0.0
1516,scenario1,2024,reg1,Geo_PP,fix_tax_cost,0.0
1517,scenario1,2025,reg1,Geo_PP,fix_tax_cost,0.0
1518,scenario1,2026,reg1,Geo_PP,fix_tax_cost,0.0
1519,scenario1,2027,reg1,Geo_PP,fix_tax_cost,0.0
1520,scenario1,2028,reg1,Geo_PP,fix_tax_cost,0.0
1521,scenario1,2029,reg1,Geo_PP,fix_tax_cost,0.0
1522,scenario1,2030,reg1,Geo_PP,fix_tax_cost,0.0
1523,scenario1,2031,reg1,Geo_PP,fix_tax_cost,0.0
1524,scenario1,2032,reg1,Geo_PP,fix_tax_cost,0.0
1525,scenario1,2033,reg1,Geo_PP,fix_tax_cost,0.0
1526,scenario1,2034,reg1,Geo_PP,fix_tax_cost,0.0
1527,scenario1,2035,reg1,Geo_PP,fix_tax_cost,0.0
1528,scenario1,2036,reg1,Geo_PP,fix_tax_cost,0.0
1529,scenario1,2037,reg1,Geo_PP,fix_tax_cost,0.0
1530,scenario1,2038,reg1,Geo_PP,fix_tax_cost,0.0
1531,scenario1,2039,reg1,Geo_PP,fix_tax_cost,0.0
1532,scenario1,2040,reg1,Geo_PP,fix_tax_cost,0.0
1533,scenario1,2020,reg1,Solar_PV_PP,fix_tax_cost,0.0
1534,scenario1,2021,reg1,Solar_PV_PP,fix_tax_cost,0.0
1535,scenario1,2022,reg1,Solar_PV_PP,fix_tax_cost,0.0
1536,scenario1,2023,reg1,Solar_PV_PP,fix_tax_cost,0.0
1537,scenario1,2024,reg1,Solar_PV_PP,fix_tax_cost,0.0
1538,scenario1,2025,reg1,Solar_PV_PP,fix_tax_cost,0.0
1539,scenario1,2026,reg1,Solar_PV_PP,fix_tax_cost,0.0
1540,scenario1,2027,reg1,Solar_PV_PP,fix_tax_cost,0.0
1541,scenario1,2028,reg1,Solar_PV_PP,fix_tax_cost,0.0
1542,scenario1,2029,reg1,Solar_PV_PP,fix_tax_cost,0.0
1543,scenario1,2030,reg1,Solar_PV_PP,fix_tax_cost,0.0
1544,scenario1,2031,reg1,Solar_PV_PP,fix_tax_cost,0.0
1545,scenario1,2032,reg1,Solar_PV_PP,fix_tax_cost,0.0
1546,scenario1,2033,reg1,Solar_PV_PP,fix_tax_cost,0.0
1547,scenario1,2034,reg1,Solar_PV_PP,fix_tax_cost,0.0
1548,scenario1,2035,reg1,Solar_PV_PP,fix_tax_cost,0.0
1549,scenario1,2036,reg1,Solar_PV_PP,fix_tax_cost,0.0
1550,scenario1,2037,reg1,Solar_PV_PP,fix_tax_cost,0.0
1551,scenario1,2038,reg1,Solar_PV_PP,fix_tax_cost,0.0
1552,scenario1,2039,reg1,Solar_PV_PP,fix_tax_cost,0.0
1553,scenario1,2040,reg1,Solar_PV_PP,fix_tax_cost,0.0
1554,scenario1,2020,reg1,Wind_PP,fix_tax_cost,0.0
1555,scenario1,2021,reg1,Wind_PP,fix_tax_cost,0.0
1556,scenario1,2022,reg1,Wind_PP,fix_tax_cost,0.0
1557,scenario1,2023,reg1,Wind_PP,fix_tax_cost,0.0
1558,scenario1,2024,reg1,Wind_PP,fix_tax_cost,0.0
1559,scenario1,2025,reg1,Wind_PP,fix_tax_cost,0.0
1560,scenario1,2026,reg1,Wind_PP,fix_tax_cost,0.0
1561,scenario1,2027,reg1,Wind_PP,fix_tax_cost,0.0
1562,scenario1,2028,reg1,Wind_PP,fix_tax_cost,0.0
1563,scenario1,2029,reg1,Wind_PP,fix_tax_cost,0.0
1564,scenario1,2030,reg1,Wind_PP,fix_tax_cost,0.0
1565,scenario1,2031,reg1,Wind_PP,fix_tax_cost,0.0
1566,scenario1,2032,reg1,Wind_PP,fix_tax_cost,0.0
1567,scenario1,2033,reg1,Wind_PP,fix_tax_cost,0.0
1568,scenario1,2034,reg1,Wind_PP,fix_tax_cost,0.0
1569,scenario1,2035,reg1,Wind_PP,fix_tax_cost,0.0
1570,scenario1,2036,reg1,Wind_PP,fix_tax_cost,0.0
1571,scenario1,2037,reg1,Wind_PP,fix_tax_cost,0.0
1572,scenario1,2038,reg1,Wind_PP,fix_tax_cost,0.0
1573,scenario1,2039,reg1,Wind_PP,fix_tax_cost,0.0
1574,scenario1,2040,reg1,Wind_PP,fix_tax_cost,0.0
1575,scenario1,2020,reg1,Hydro_PP,fix_tax_cost,0.0
1576,scenario1,2021,reg1,Hydro_PP,fix_tax_cost,0.0
1577,scenario1,2022,reg1,Hydro_PP,fix_tax_cost,0.0
1578,scenario1,2023,reg1,Hydro_PP,fix_tax_cost,0.0
1579,scenario1,2024,reg1,Hydro_PP,fix_tax_cost,0.0
1580,scenario1,2025,reg1,Hydro_PP,fix_tax_cost,0.0
1581,scenario1,2026,reg1,Hydro_PP,fix_tax_cost,0.0
1582,scenario1,2027,reg1,Hydro_PP,fix_tax_cost,0.0
1583,scenario1,2028,reg1,Hydro_PP,fix_tax_cost,0.0
1584,scenario1,2029,reg1,Hydro_PP,fix_tax_cost,0.0
1585,scenario1,2030,reg1,Hydro_PP,fix_tax_cost,0.0
1586,scenario1,2031,reg1,Hydro_PP,fix_tax_cost,0.0
1587,scenario1,2032,reg1,Hydro_PP,fix_tax_cost,0.0
1588,scenario1,2033,reg1,Hydro_PP,fix_tax_cost,0.0
1589,scenario1,2034,reg1,Hydro_PP,fix_tax_cost,0.0
1590,scenario1,2035,reg1,Hydro_PP,fix_tax_cost,0.0
1591,scenario1,2036,reg1,Hydro_PP,fix_tax_cost,0.0
1592,scenario1,2037,reg1,Hydro_PP,fix_tax_cost,0.0
1593,scenario1,2038,reg1,Hydro_PP,fix_tax_cost,0.0
1594,scenario1,2039,reg1,Hydro_PP,fix_tax_cost,0.0
1595,scenario1,2040,reg1,Hydro_PP,fix_tax_cost,0.0
1596,scenario1,2020,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1597,scenario1,2021,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1598,scenario1,2022,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1599,scenario1,2023,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1600,scenario1,2024,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1601,scenario1,2025,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1602,scenario1,2026,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1603,scenario1,2027,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1604,scenario1,2028,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1605,scenario1,2029,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1606,scenario1,2030,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1607,scenario1,2031,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1608,scenario1,2032,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1609,scenario1,2033,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1610,scenario1,2034,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1611,scenario1,2035,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1612,scenario1,2036,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1613,scenario1,2037,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1614,scenario1,2038,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1615,scenario1,2039,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1616,scenario1,2040,reg1,Pump_hydro_PP,fix_tax_cost,0.0
1617,scenario1,2020,reg1,Electricity_imports,fix_tax_cost,0.0
1618,scenario1,2021,reg1,Electricity_imports,fix_tax_cost,0.0
1619,scenario1,2022,reg1,Electricity_imports,fix_tax_cost,0.0
1620,scenario1,2023,reg1,Electricity_imports,fix_tax_cost,0.0
1621,scenario1,2024,reg1,Electricity_imports,fix_tax_cost,0.0
1622,scenario1,2025,reg1,Electricity_imports,fix_tax_cost,0.0
1623,scenario1,2026,reg1,Electricity_imports,fix_tax_cost,0.0
1624,scenario1,2027,reg1,Electricity_imports,fix_tax_cost,0.0
1625,scenario1,2028,reg1,Electricity_imports,fix_tax_cost,0.0
1626,scenario1,2029,reg1,Electricity_imports,fix_tax_cost,0.0
1627,scenario1,2030,reg1,Electricity_imports,fix_tax_cost,0.0
1628,scenario1,2031,reg1,Electricity_imports,fix_tax_cost,0.0
1629,scenario1,2032,reg1,Electricity_imports,fix_tax_cost,0.0
1630,scenario1,2033,reg1,Electricity_imports,fix_tax_cost,0.0
1631,scenario1,2034,reg1,Electricity_imports,fix_tax_cost,0.0
1632,scenario1,2035,reg1,Electricity_imports,fix_tax_cost,0.0
1633,scenario1,2036,reg1,Electricity_imports,fix_tax_cost,0.0
1634,scenario1,2037,reg1,Electricity_imports,fix_tax_cost,0.0
1635,scenario1,2038,reg1,Electricity_imports,fix_tax_cost,0.0
1636,scenario1,2039,reg1,Electricity_imports,fix_tax_cost,0.0
1637,scenario1,2040,reg1,Electricity_imports,fix_tax_cost,0.0
1638,scenario1,2020,reg1,Geo_HP,fix_tax_cost,0.0
1639,scenario1,2021,reg1,Geo_HP,fix_tax_cost,0.0
1640,scenario1,2022,reg1,Geo_HP,fix_tax_cost,0.0
1641,scenario1,2023,reg1,Geo_HP,fix_tax_cost,0.0
1642,scenario1,2024,reg1,Geo_HP,fix_tax_cost,0.0
1643,scenario1,2025,reg1,Geo_HP,fix_tax_cost,0.0
1644,scenario1,2026,reg1,Geo_HP,fix_tax_cost,0.0
1645,scenario1,2027,reg1,Geo_HP,fix_tax_cost,0.0
1646,scenario1,2028,reg1,Geo_HP,fix_tax_cost,0.0
1647,scenario1,2029,reg1,Geo_HP,fix_tax_cost,0.0
1648,scenario1,2030,reg1,Geo_HP,fix_tax_cost,0.0
1649,scenario1,2031,reg1,Geo_HP,fix_tax_cost,0.0
1650,scenario1,2032,reg1,Geo_HP,fix_tax_cost,0.0
1651,scenario1,2033,reg1,Geo_HP,fix_tax_cost,0.0
1652,scenario1,2034,reg1,Geo_HP,fix_tax_cost,0.0
1653,scenario1,2035,reg1,Geo_HP,fix_tax_cost,0.0
1654,scenario1,2036,reg1,Geo_HP,fix_tax_cost,0.0
1655,scenario1,2037,reg1,Geo_HP,fix_tax_cost,0.0
1656,scenario1,2038,reg1,Geo_HP,fix_tax_cost,0.0
1657,scenario1,2039,reg1,Geo_HP,fix_tax_cost,0.0
1658,scenario1,2040,reg1,Geo_HP,fix_tax_cost,-0.0
1659,scenario1,2020,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1660,scenario1,2021,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1661,scenario1,2022,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1662,scenario1,2023,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1663,scenario1,2024,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1664,scenario1,2025,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1665,scenario1,2026,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1666,scenario1,2027,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1667,scenario1,2028,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1668,scenario1,2029,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1669,scenario1,2030,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1670,scenario1,2031,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1671,scenario1,2032,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1672,scenario1,2033,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1673,scenario1,2034,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1674,scenario1,2035,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1675,scenario1,2036,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1676,scenario1,2037,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1677,scenario1,2038,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1678,scenario1,2039,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1679,scenario1,2040,reg1,Pump_hydro_ST,fix_tax_cost,0.0
1680,scenario1,2020,reg1,Electrochemical_ST,fix_tax_cost,0.0
1681,scenario1,2021,reg1,Electrochemical_ST,fix_tax_cost,0.0
1682,scenario1,2022,reg1,Electrochemical_ST,fix_tax_cost,0.0
1683,scenario1,2023,reg1,Electrochemical_ST,fix_tax_cost,0.0
1684,scenario1,2024,reg1,Electrochemical_ST,fix_tax_cost,0.0
1685,scenario1,2025,reg1,Electrochemical_ST,fix_tax_cost,0.0
1686,scenario1,2026,reg1,Electrochemical_ST,fix_tax_cost,0.0
1687,scenario1,2027,reg1,Electrochemical_ST,fix_tax_cost,0.0
1688,scenario1,2028,reg1,Electrochemical_ST,fix_tax_cost,0.0
1689,scenario1,2029,reg1,Electrochemical_ST,fix_tax_cost,0.0
1690,scenario1,2030,reg1,Electrochemical_ST,fix_tax_cost,0.0
1691,scenario1,2031,reg1,Electrochemical_ST,fix_tax_cost,0.0
1692,scenario1,2032,reg1,Electrochemical_ST,fix_tax_cost,0.0
1693,scenario1,2033,reg1,Electrochemical_ST,fix_tax_cost,0.0
1694,scenario1,2034,reg1,Electrochemical_ST,fix_tax_cost,0.0
1695,scenario1,2035,reg1,Electrochemical_ST,fix_tax_cost,0.0
1696,scenario1,2036,reg1,Electrochemical_ST,fix_tax_cost,0.0
1697,scenario1,2037,reg1,Electrochemical_ST,fix_tax_cost,0.0
1698,scenario1,2038,reg1,Electrochemical_ST,fix_tax_cost,0.0
1699,scenario1,2039,reg1,Electrochemical_ST,fix_tax_cost,0.0
1700,scenario1,2040,reg1,Electrochemical_ST,fix_tax_cost,0.0
1701,scenario1,2020,reg1,SMR,fix_tax_cost,0.0
1702,scenario1,2021,reg1,SMR,fix_tax_cost,0.0
1703,scenario1,2022,reg1,SMR,fix_tax_cost,0.0
1704,scenario1,2023,reg1,SMR,fix_tax_cost,0.0
1705,scenario1,2024,reg1,SMR,fix_tax_cost,0.0
1706,scenario1,2025,reg1,SMR,fix_tax_cost,0.0
1707,scenario1,2026,reg1,SMR,fix_tax_cost,0.0
1708,scenario1,2027,reg1,SMR,fix_tax_cost,0.0
1709,scenario1,2028,reg1,SMR,fix_tax_cost,0.0
1710,scenario1,2029,reg1,SMR,fix_tax_cost,0.0
1711,scenario1,2030,reg1,SMR,fix_tax_cost,0.0
1712,scenario1,2031,reg1,SMR,fix_tax_cost,0.0
1713,scenario1,2032,reg1,SMR,fix_tax_cost,0.0
1714,scenario1,2033,reg1,SMR,fix_tax_cost,0.0
1715,scenario1,2034,reg1,SMR,fix_tax_cost,0.0
1716,scenario1,2035,reg1,SMR,fix_tax_cost,0.0
