,Scenario,Datetime,Region,Technology,Cost,Value
385,planning,2022,reg1,Diesel_supply,fixed_cost,0.0
386,planning,2023,reg1,Diesel_supply,fixed_cost,0.0
387,planning,2024,reg1,Diesel_supply,fixed_cost,0.0
388,planning,2025,reg1,Diesel_supply,fixed_cost,0.0
389,planning,2026,reg1,Diesel_supply,fixed_cost,0.0
390,planning,2027,reg1,Diesel_supply,fixed_cost,0.0
391,planning,2028,reg1,Diesel_supply,fixed_cost,0.0
392,planning,2029,reg1,Diesel_supply,fixed_cost,0.0
393,planning,2030,reg1,Diesel_supply,fixed_cost,0.0
394,planning,2031,reg1,Diesel_supply,fixed_cost,0.0
395,planning,2032,reg1,Diesel_supply,fixed_cost,0.0
396,planning,2033,reg1,Diesel_supply,fixed_cost,0.0
397,planning,2034,reg1,Diesel_supply,fixed_cost,0.0
398,planning,2035,reg1,Diesel_supply,fixed_cost,0.0
399,planning,2036,reg1,Diesel_supply,fixed_cost,0.0
400,planning,2037,reg1,Diesel_supply,fixed_cost,0.0
401,planning,2038,reg1,Diesel_supply,fixed_cost,0.0
402,planning,2039,reg1,Diesel_supply,fixed_cost,0.0
403,planning,2040,reg1,Diesel_supply,fixed_cost,0.0
404,planning,2019,reg1,NG_supply,fixed_cost,0.0
405,planning,2020,reg1,NG_supply,fixed_cost,0.0
406,planning,2021,reg1,NG_supply,fixed_cost,0.0
407,planning,2022,reg1,NG_supply,fixed_cost,0.0
408,planning,2023,reg1,NG_supply,fixed_cost,0.0
409,planning,2024,reg1,NG_supply,fixed_cost,0.0
410,planning,2025,reg1,NG_supply,fixed_cost,0.0
411,planning,2026,reg1,NG_supply,fixed_cost,0.0
412,planning,2027,reg1,NG_supply,fixed_cost,0.0
413,planning,2028,reg1,NG_supply,fixed_cost,0.0
414,planning,2029,reg1,NG_supply,fixed_cost,0.0
415,planning,2030,reg1,NG_supply,fixed_cost,0.0
416,planning,2031,reg1,NG_supply,fixed_cost,0.0
417,planning,2032,reg1,NG_supply,fixed_cost,0.0
418,planning,2033,reg1,NG_supply,fixed_cost,0.0
419,planning,2034,reg1,NG_supply,fixed_cost,0.0
